Customer ID,recency,frequency,monetary,tenure,avg_order_value
13304,92,3,917.5699999999999,306,305.8566666666666
13305,9,7,1753.8500000000001,276,250.55
13306,67,1,53.65,67,53.65
13307,124,2,258.34,229,129.17
13308,233,1,284.86,233,284.86
13309,29,1,249.57999999999998,29,249.57999999999998
13310,17,2,409.16999999999996,39,204.58499999999998
13312,88,1,124.75,88,124.75
13313,116,7,1890.0,374,270.0
13315,326,1,310.26000000000005,326,310.26000000000005
13316,29,6,7213.840000000001,276,1202.3066666666668
13317,22,13,4212.411,363,324.0316153846154
13319,2,34,11236.95,370,330.4985294117647
13320,71,2,679.4,115,339.7
13324,65,8,3391.5199999999995,200,423.93999999999994
13326,69,1,281.76,69,281.76
13327,2,14,6251.710000000001,358,446.5507142857144
13329,3,7,4323.969999999999,372,617.7099999999999
13330,92,3,1665.25,291,555.0833333333334
13331,38,1,262.4,38,262.4
13333,48,3,1015.7399999999999,295,338.58
13334,173,2,2726.93,289,1363.465
13337,183,1,1575.26,183,1575.26
13338,178,3,1958.6000000000001,340,652.8666666666667
13340,54,5,11364.080000000002,292,2272.8160000000003
13346,99,6,299.40000000000003,233,49.900000000000006
13357,131,4,3228.41,264,807.1025
13359,40,1,603.75,40,603.75
13360,68,4,1553.65,337,388.4125
13361,109,2,1450.5,254,725.25
13362,15,3,2303.33,62,767.7766666666666
13363,46,1,731.3599999999999,46,731.3599999999999
13367,68,1,510.2,68,510.2
13368,51,2,498.1,60,249.05
13369,2,1,308.28,2,308.28
13370,8,1,754.8700000000001,8,754.8700000000001
13371,142,2,2297.6600000000003,269,1148.8300000000002
13373,52,3,4274.9400000000005,370,1424.9800000000002
13374,51,2,422.80000000000007,86,211.40000000000003
13375,81,1,1013.58,81,1013.58
13377,33,2,1552.8799999999999,282,776.4399999999999
13380,69,1,62.4,69,62.4
13381,16,6,4585.0599999999995,375,764.1766666666666
13382,65,4,1164.5900000000001,368,291.14750000000004
13383,180,1,305.28000000000003,180,305.28000000000003
13384,27,4,2528.8999999999996,137,632.2249999999999
13386,51,2,835.46,74,417.73
13387,54,1,189.44,54,189.44
13388,240,1,508.55,240,508.55
13392,314,1,91.14,314,91.14
13393,220,4,1131.45,369,282.8625
13394,16,11,4101.68,375,372.88000000000005
13395,37,2,872.51,58,436.255
13397,74,5,1647.7399999999998,325,329.54799999999994
13398,85,1,213.00000000000003,85,213.00000000000003
13399,101,3,275.4,156,91.8
13400,219,1,310.83000000000004,219,310.83000000000004
13402,9,3,913.9000000000001,201,304.6333333333334
13403,24,2,154.5,360,77.25
13405,118,3,641.36,361,213.78666666666666
13406,64,2,568.9200000000001,268,284.46000000000004
13407,215,3,2244.7,298,748.2333333333332
13408,8,46,23616.422,372,513.4004782608696
13410,30,4,1198.9,368,299.725
13412,257,1,487.34999999999997,257,487.34999999999997
13413,276,6,429.44,324,71.57333333333334
13414,100,3,1103.6399999999999,240,367.87999999999994
13415,109,4,800.6700000000001,365,200.16750000000002
13416,373,1,228.3,373,228.3
13417,184,4,1028.66,306,257.165
13418,9,15,6106.17,365,407.07800000000003
13421,43,6,2252.04,300,375.34
13423,65,1,217.02999999999997,65,217.02999999999997
13424,86,1,572.77,86,572.77
13425,145,2,1779.42,216,889.71
13426,19,12,4526.0599999999995,367,377.1716666666666
13427,114,3,423.92999999999995,359,141.30999999999997
13428,151,2,281.51000000000005,151,140.75500000000002
13431,43,6,2047.14,296,341.19
13432,208,2,439.09999999999997,249,219.54999999999998
13433,138,4,658.3199999999999,333,164.57999999999998
13434,22,3,1132.6200000000001,292,377.54
13435,13,2,665.3400000000001,137,332.6700000000001
13438,184,1,46.5,184,46.5
13439,25,2,702.8999999999999,163,351.44999999999993
13440,60,7,1295.2500000000002,88,185.0357142857143
13441,68,1,424.26,68,424.26
13442,304,3,419.87000000000006,375,139.95666666666668
13443,85,6,1280.16,314,213.36
13444,11,2,631.68,143,315.84
13445,263,1,241.89999999999998,263,241.89999999999998
13446,67,11,3881.89,300,352.8990909090909
13448,10,9,5701.5,370,633.5
13450,11,7,2076.32,240,296.6171428571429
13451,18,6,4214.77,265,702.4616666666667
13452,109,1,139.8,109,139.8
13453,39,1,424.71,39,424.71
13454,278,1,219.87000000000003,278,219.87000000000003
13455,3,5,1847.59,367,369.518
13457,325,2,148.22,374,74.11
13458,16,2,2312.7000000000003,25,1156.3500000000001
13459,261,2,1160.4099999999999,319,580.2049999999999
13461,44,3,2715.0000000000005,234,905.0000000000001
13462,47,4,1002.35,362,250.5875
13464,31,5,2422.96,255,484.592
13465,83,2,931.1200000000001,223,465.56000000000006
13466,45,4,705.45,265,176.3625
13468,5,38,7685.54,373,202.25105263157894
13469,290,1,82.4,290,82.4
13472,100,2,592.2399999999999,192,296.11999999999995
13473,211,6,2235.12,361,372.52
13474,80,2,434.2,132,217.1
13476,43,3,823.0,281,274.3333333333333
13477,92,5,1379.59,320,275.918
13478,106,5,2215.78,314,443.15600000000006
13479,89,2,550.42,114,275.21
13480,53,2,627.82,316,313.91
13481,11,6,2026.2800000000002,372,337.71333333333337
13482,264,1,151.45000000000002,264,151.45000000000002
13484,20,2,476.91999999999996,276,238.45999999999998
13485,13,10,2564.98,373,256.498
13487,142,2,271.46999999999997,371,135.73499999999999
13488,4,11,6619.57,320,601.7790909090909
13490,291,1,154.25,291,154.25
13491,9,18,3350.74,369,186.1522222222222
13495,5,6,3329.39,369,554.8983333333333
13497,5,5,972.28,306,194.456
13498,367,1,327.38000000000005,367,327.38000000000005
13500,38,1,299.53,38,299.53
13501,123,2,1544.79,207,772.395
13502,52,2,488.5,185,244.25
13503,116,5,1688.54,298,337.70799999999997
13506,6,4,1180.6799999999998,97,295.16999999999996
13508,279,1,176.07999999999998,279,176.07999999999998
13509,144,1,135.0,144,135.0
13510,12,7,2766.73,355,395.2471428571429
13511,313,1,282.76,313,282.76
13512,24,3,462.17999999999995,220,154.05999999999997
13513,78,2,619.4900000000002,292,309.7450000000001
13514,65,3,663.7,319,221.23333333333335
13515,86,2,374.7,281,187.35
13516,54,1,295.84999999999997,54,295.84999999999997
13519,79,1,220.45999999999998,79,220.45999999999998
13520,8,6,3285.05,359,547.5083333333333
13523,3,2,1136.6399999999999,39,568.3199999999999
13526,375,2,1182.0000000000002,375,591.0000000000001
13527,55,5,2396.2300000000005,324,479.2460000000001
13530,271,1,402.98,271,402.98
13531,3,5,1254.72,373,250.94400000000002
13534,16,10,1850.8200000000002,157,185.08200000000002
13535,39,1,89.5,39,89.5
13537,62,2,717.8499999999999,88,358.92499999999995
13538,33,5,1831.88,312,366.37600000000003
13539,57,4,938.02,227,234.505
13540,104,3,632.3900000000001,292,210.7966666666667
13541,64,2,785.25,207,392.625
13542,13,17,4006.17,366,235.6570588235294
13543,271,2,1439.61,324,719.805
13544,48,4,537.5900000000001,281,134.39750000000004
13545,27,2,374.64,181,187.32
13546,19,2,465.15000000000003,61,232.57500000000002
13547,45,1,175.52999999999994,45,175.52999999999994
13548,108,1,226.57999999999998,108,226.57999999999998
13549,24,1,87.6,24,87.6
13550,20,1,349.51,20,349.51
13551,303,1,152.39999999999998,303,152.39999999999998
13552,65,10,3238.85,295,323.885
13553,311,1,517.8000000000001,311,517.8000000000001
13554,17,7,1638.28,83,234.04
13555,15,9,4849.91,326,538.8788888888889
13556,66,2,200.82,72,100.41
13557,52,11,2448.2,368,222.56363636363633
13559,149,2,990.0,180,495.0
13561,34,10,1678.8600000000001,286,167.88600000000002
13562,38,5,3038.8499999999995,331,607.7699999999999
13564,5,35,15500.529999999999,374,442.8722857142857
13565,48,1,174.57999999999998,48,174.57999999999998
13566,71,3,833.4099999999999,276,277.8033333333333
13567,65,4,1083.69,178,270.9225
13569,4,3,520.03,65,173.34333333333333
13571,19,14,2454.2200000000003,368,175.3014285714286
13573,16,4,622.0700000000002,274,155.51750000000004
13574,48,1,421.25000000000006,48,421.25000000000006
13576,10,11,4834.4,368,439.49090909090904
13577,19,7,1801.68,362,257.3828571428572
13578,46,1,147.66,46,147.66
13579,6,4,1071.9999999999998,296,267.99999999999994
13580,43,1,107.75,43,107.75
13581,51,1,162.53,51,162.53
13582,26,2,241.68,254,120.84
13583,316,1,664.001,316,664.001
13584,135,2,250.04999999999998,312,125.02499999999999
13585,167,3,684.54,375,228.17999999999998
13586,178,1,131.52999999999997,178,131.52999999999997
13587,86,3,961.1,300,320.3666666666667
13589,86,4,741.0900000000001,370,185.27250000000004
13590,12,12,4367.67,375,363.9725
13591,72,4,976.8100000000001,362,244.20250000000001
13593,24,9,3486.6100000000006,284,387.40111111111116
13594,122,1,136.35000000000002,122,136.35000000000002
13595,153,3,818.22,283,272.74
13597,37,2,396.71000000000004,39,198.35500000000002
13598,132,4,609.4200000000001,288,152.35500000000002
13599,3,14,5013.960000000001,375,358.14000000000004
13600,271,1,298.90000000000003,271,298.90000000000003
13601,29,2,491.82000000000005,183,245.91000000000003
13602,18,3,596.2800000000001,197,198.76000000000002
13604,295,1,717.62,295,717.62
13605,24,2,522.67,208,261.335
13607,39,1,400.3,39,400.3
13608,177,1,236.20000000000002,177,236.20000000000002
13609,230,1,167.35000000000002,230,167.35000000000002
13610,24,7,1044.0,340,149.14285714285714
13611,11,7,2147.73,373,306.81857142857143
13612,269,1,818.29,269,818.29
13613,89,5,1039.85,297,207.96999999999997
13614,30,2,748.73,188,374.365
13615,36,7,5854.84,317,836.4057142857143
13616,205,2,288.1,328,144.05
13617,45,5,734.57,132,146.91400000000002
13619,181,2,231.69000000000003,311,115.84500000000001
13620,165,1,112.34,165,112.34
13622,333,1,658.95,333,658.95
13623,17,5,1818.7099999999998,374,363.74199999999996
13624,25,1,462.08000000000004,25,462.08000000000004
13625,233,1,301.26,233,301.26
13626,16,1,449.81,16,449.81
13627,125,2,607.4300000000001,277,303.71500000000003
13628,313,1,310.14,313,310.14
13629,50,8,5578.5,303,697.3125
13632,31,3,1526.8799999999999,248,508.96
13634,11,11,3498.31,335,318.0281818181818
13635,79,3,1928.13,375,642.71
13639,73,1,312.93,73,312.93
13640,248,1,405.0,248,405.0
13641,277,5,1016.4700000000001,371,203.29400000000004
13642,69,3,159.92,69,53.306666666666665
13643,19,7,1637.33,368,233.9042857142857
13646,36,2,326.24999999999994,36,163.12499999999997
13647,131,4,1393.5600000000004,240,348.3900000000001
13648,37,8,1764.0200000000002,375,220.50250000000003
13649,3,5,1332.28,164,266.456
13650,11,4,1451.6599999999999,319,362.91499999999996
13651,18,1,132.65,18,132.65
13652,5,3,1475.77,289,491.92333333333335
13653,124,1,152.2,124,152.2
13654,17,5,3600.67,374,720.134
13655,11,4,1347.5400000000002,228,336.88500000000005
13656,136,2,699.2,232,349.6
13658,20,4,3386.3300000000004,309,846.5825000000001
13659,53,10,3321.6800000000003,297,332.168
13660,37,1,314.59,37,314.59
13661,240,1,325.24000000000007,240,325.24000000000007
13662,22,8,1352.35,295,169.04375
13663,17,4,1858.04,283,464.51
13665,23,3,1711.66,141,570.5533333333334
13666,57,2,43.25,372,21.625
13668,20,14,6726.35,365,480.4535714285715
13669,44,1,195.0,44,195.0
13671,31,1,194.94999999999996,31,194.94999999999996
13672,367,1,233.53000000000003,367,233.53000000000003
13674,69,1,240.67999999999998,69,240.67999999999998
13676,176,2,243.9,256,121.95
13677,41,2,556.1900000000002,157,278.0950000000001
13679,130,3,281.26000000000005,372,93.75333333333334
13680,108,8,7713.25,372,964.15625
13683,94,1,258.6,94,258.6
13684,27,3,529.75,258,176.58333333333334
13686,17,2,337.04,38,168.52
13687,75,1,11880.839999999998,75,11880.839999999998
13688,272,1,375.5,272,375.5
13689,81,1,349.5,81,349.5
13691,33,1,212.77999999999994,33,212.77999999999994
13692,45,2,1626.08,57,813.04
13693,11,9,2011.82,369,223.53555555555556
13694,10,94,131443.19,372,1398.3318085106382
13695,214,1,266.6,214,266.6
13696,58,3,2020.4,303,673.4666666666667
13698,233,2,465.53000000000003,318,232.76500000000001
13699,187,1,455.57,187,455.57
13700,54,3,348.34000000000003,307,116.11333333333334
13701,83,1,161.0,83,161.0
13702,82,1,135.18,82,135.18
13703,52,1,326.05999999999995,52,326.05999999999995
13705,10,5,1323.47,261,264.694
13706,263,1,300.38000000000005,263,300.38000000000005
13707,66,3,2559.4499999999994,173,853.1499999999997
13709,83,5,1263.6999999999998,334,252.73999999999995
13710,60,2,329.04,249,164.52
13711,43,7,1540.2000000000003,361,220.02857142857147
13712,247,1,537.58,247,537.58
13713,45,3,743.26,220,247.75333333333333
13714,102,1,161.35000000000002,102,161.35000000000002
13715,9,13,7403.95,275,569.5346153846153
13717,94,2,318.28999999999996,122,159.14499999999998
13719,30,6,1773.5700000000004,208,295.5950000000001
13721,32,1,217.39999999999995,32,217.39999999999995
13722,57,7,3260.0,283,465.7142857142857
13723,29,5,1009.3500000000001,248,201.87000000000003
13724,274,1,213.01000000000002,274,213.01000000000002
13727,248,6,746.57,367,124.42833333333334
13728,24,10,1839.0300000000002,367,183.90300000000002
13729,72,3,724.7300000000001,321,241.5766666666667
13733,47,2,487.03000000000003,372,243.51500000000001
13734,145,4,6701.639999999999,239,1675.4099999999999
13735,13,9,6927.98,363,769.7755555555555
13736,62,5,2034.31,370,406.86199999999997
13738,33,1,440.9300000000001,33,440.9300000000001
13739,164,1,75.3,164,75.3
13740,52,4,1247.02,374,311.755
13745,183,1,477.32000000000005,183,477.32000000000005
13746,50,1,176.69000000000003,50,176.69000000000003
13747,10,2,169.79999999999998,61,84.89999999999999
13748,10,5,1320.1000000000001,375,264.02000000000004
13750,17,6,1954.9199999999998,254,325.82
13752,164,1,404.45,164,404.45
13753,235,3,1353.31,373,451.1033333333333
13754,74,1,164.45,74,164.45
13756,4,10,4017.9799999999996,361,401.79799999999994
13757,311,1,195.55,311,195.55
13758,3,10,6226.429999999999,375,622.6429999999999
13760,41,3,1076.85,230,358.95
13761,139,4,881.52,293,220.38
13762,230,4,2165.76,335,541.44
13763,54,2,3502.48,72,1751.24
13764,206,3,1431.5,279,477.1666666666667
13765,290,1,352.821,290,352.821
13766,132,1,190.35000000000002,132,190.35000000000002
13767,6,39,18320.17,375,469.74794871794865
13768,363,2,875.97,367,437.985
13769,4,11,3003.91,360,273.08272727272725
13770,59,4,785.3700000000001,367,196.34250000000003
13771,170,5,3094.37,289,618.874
13772,37,5,1982.0900000000001,291,396.418
13773,33,2,301.53999999999996,296,150.76999999999998
13775,227,1,1049.66,227,1049.66
13776,65,2,623.98,65,311.99
13777,3,37,30501.260000000002,374,824.3583783783785
13778,128,3,945.7900000000001,202,315.2633333333334
13779,152,1,161.13,152,161.13
13780,44,1,375.8100000000001,44,375.8100000000001
13781,229,2,650.99,358,325.495
13782,90,7,881.72,370,125.96000000000001
13783,124,4,1542.0899999999997,310,385.5224999999999
13784,71,3,447.44000000000005,87,149.14666666666668
13785,65,4,542.49,97,135.6225
13786,4,6,3128.5400000000004,373,521.4233333333334
13787,95,4,913.46,331,228.365
13788,142,1,3.75,142,3.75
13789,25,1,239.45999999999998,25,239.45999999999998
13792,59,1,188.39999999999998,59,188.39999999999998
13793,283,1,96.0,283,96.0
13794,183,1,126.03000000000002,183,126.03000000000002
13795,25,4,836.2999999999998,274,209.07499999999996
13796,136,1,289.7,136,289.7
13797,73,3,1179.45,284,393.15000000000003
13798,9,54,38683.020000000004,368,716.3522222222223
13799,81,7,2114.71,281,302.1014285714286
13800,67,2,1121.24,373,560.62
13802,11,16,21659.690000000002,298,1353.7306250000001
13803,68,2,1061.8400000000001,255,530.9200000000001
13804,72,2,572.73,73,286.365
13807,4,3,422.20000000000005,372,140.73333333333335
13809,31,2,524.65,97,262.325
13813,164,4,1398.6100000000001,370,349.65250000000003
13814,164,1,678.1999999999999,164,678.1999999999999
13815,43,4,3448.38,302,862.095
13818,66,1,61.28,66,61.28
13819,306,3,1502.0,375,500.6666666666667
13820,55,3,660.6500000000001,317,220.2166666666667
13821,30,4,1025.0900000000001,341,256.27250000000004
13823,17,5,2445.7900000000004,361,489.1580000000001
13824,16,7,1615.8200000000002,274,230.8314285714286
13825,258,2,255.59,367,127.795
13829,58,1,102.0,58,102.0
13830,218,1,156.85000000000002,218,156.85000000000002
13831,6,13,4820.59,366,370.8146153846154
13832,59,1,561.49,59,561.49
13833,41,1,316.56000000000006,41,316.56000000000006
13834,213,2,324.19000000000005,306,162.09500000000003
13835,156,3,260.7,282,86.89999999999999
13836,36,2,620.3700000000001,51,310.18500000000006
13838,6,7,1274.3600000000001,216,182.0514285714286
13839,123,1,139.95,123,139.95
13840,53,1,651.4,53,651.4
13842,3,10,2244.29,298,224.429
13843,18,1,319.75000000000006,18,319.75000000000006
13846,36,1,442.73,36,442.73
13847,356,1,310.71999999999997,356,310.71999999999997
13848,3,6,2080.0,367,346.6666666666667
13849,34,3,1931.3499999999997,261,643.7833333333332
13851,16,5,1955.0000000000002,316,391.00000000000006
13852,247,1,187.35000000000002,247,187.35000000000002
13854,2,15,4144.4400000000005,337,276.29600000000005
13855,137,4,1310.3400000000001,368,327.58500000000004
13856,100,8,753.53,256,94.19125
13857,30,6,1001.01,208,166.835
13859,166,1,314.7,166,314.7
13861,66,2,273.26,167,136.63
13862,26,1,346.72999999999996,26,346.72999999999996
13863,102,3,933.77,230,311.25666666666666
13864,23,1,662.4000000000001,23,662.4000000000001
13869,18,6,5006.619999999999,328,834.4366666666665
13870,24,7,2941.1400000000003,306,420.1628571428572
13871,65,4,1482.6,356,370.65
13872,164,3,919.57,362,306.52333333333337
13873,20,5,649.3200000000002,283,129.86400000000003
13874,141,6,1508.6999999999998,310,251.44999999999996
13875,24,9,3027.58,359,336.3977777777778
13877,107,2,332.44000000000005,326,166.22000000000003
13878,184,3,1191.5300000000002,241,397.17666666666673
13879,282,1,395.5,282,395.5
13880,4,5,1171.8899999999999,199,234.378
13881,12,23,28019.579999999998,282,1218.242608695652
13883,40,10,3885.5399999999995,368,388.554
13884,13,5,1100.88,107,220.17600000000002
13888,41,5,1563.42,212,312.684
13889,19,5,1574.3300000000004,323,314.8660000000001
13890,11,4,1043.57,370,260.8925
13891,15,3,863.5600000000002,219,287.8533333333334
13892,114,2,634.6800000000001,212,317.34000000000003
13895,152,2,1415.45,373,707.725
13896,262,1,388.55,262,388.55
13897,75,2,849.56,314,424.78
13898,48,1,530.47,48,530.47
13900,26,3,869.6400000000001,261,289.88000000000005
13901,11,10,2809.1400000000003,340,280.91400000000004
13902,269,5,34095.26,361,6819.052000000001
13903,37,1,165.45000000000002,37,165.45000000000002
13905,369,1,312.65000000000003,369,312.65000000000003
13906,46,1,42.0,46,42.0
13907,328,1,136.8,328,136.8
13909,60,2,286.5999999999999,158,143.29999999999995
13911,16,11,1654.08,285,150.3709090909091
13912,60,1,124.94999999999999,60,124.94999999999999
13913,143,1,42.22,143,42.22
13915,31,1,70.80000000000001,31,70.80000000000001
13916,100,4,1275.81,312,318.9525
13919,61,2,975.87,177,487.935
13920,68,4,1774.6799999999998,199,443.66999999999996
13921,39,4,730.7000000000002,358,182.67500000000004
13922,74,2,692.95,104,346.475
13927,74,1,359.27,74,359.27
13929,53,9,2651.45,331,294.60555555555555
13931,29,9,4019.8500000000004,373,446.65000000000003
13935,233,3,6116.92,289,2038.9733333333334
13936,19,2,563.08,51,281.54
13937,39,1,721.2800000000001,39,721.2800000000001
13939,68,4,992.41,249,248.1025
13941,9,11,6009.34,360,546.3036363636364
13942,171,1,320.0,171,320.0
13943,214,1,246.54000000000002,214,246.54000000000002
13944,290,1,200.43,290,200.43
13945,31,2,854.1500000000001,116,427.07500000000005
13946,13,3,1314.6599999999999,372,438.21999999999997
13948,48,3,446.76000000000005,372,148.92000000000002
13952,17,12,9572.45,360,797.7041666666668
13953,46,5,3125.0,365,625.0
13955,12,1,222.20999999999995,12,222.20999999999995
13957,54,3,458.25,295,152.75
13958,16,8,4709.23,371,588.65375
13959,36,3,477.98,148,159.32666666666668
13961,29,1,538.4,29,538.4
13962,72,1,193.25,72,193.25
13963,4,14,2347.33,234,167.66642857142855
13964,24,2,438.90000000000003,67,219.45000000000002
13965,113,3,996.61,340,332.2033333333333
13966,72,1,390.86000000000007,72,390.86000000000007
13967,33,1,85.6,33,85.6
13968,60,1,123.66,60,123.66
13969,2,18,4311.93,261,239.55166666666668
13970,23,2,846.55,74,423.275
13971,60,6,1909.31,319,318.2183333333333
13974,219,1,264.13,219,264.13
13975,30,6,2832.5600000000004,312,472.0933333333334
13976,143,3,834.3800000000001,305,278.1266666666667
13977,48,1,519.81,48,519.81
13979,30,6,2546.36,373,424.3933333333334
13980,76,4,599.7800000000001,293,149.94500000000002
13981,52,1,331.14,52,331.14
13982,2,6,2573.7799999999997,325,428.9633333333333
13983,3,10,4505.02,367,450.50200000000007
13984,3,8,1128.0900000000001,369,141.01125000000002
13985,11,7,2960.7300000000005,305,422.96142857142866
13987,16,2,682.54,37,341.27
13988,20,2,609.8399999999999,262,304.91999999999996
13989,101,3,759.9799999999998,200,253.3266666666666
13992,17,2,142.7,100,71.35
13993,16,10,3309.3500000000004,373,330.93500000000006
13995,16,9,2508.3199999999997,358,278.7022222222222
13996,23,2,895.76,36,447.88
13997,156,3,382.30999999999995,187,127.43666666666665
13998,83,3,566.7,213,188.9
13999,11,17,5600.450000000001,371,329.4382352941177
14000,51,4,1410.68,374,352.67
14001,10,7,2487.01,130,355.2871428571429
14003,369,1,209.41000000000003,369,209.41000000000003
14004,30,4,1675.81,72,418.9525
14006,165,4,1234.4799999999998,289,308.61999999999995
14007,149,1,79.48,149,79.48
14008,69,1,509.04,69,509.04
14009,99,1,404.29999999999995,99,404.29999999999995
14010,202,2,445.15,202,222.575
14011,117,2,457.82000000000005,244,228.91000000000003
14013,17,2,611.55,260,305.775
14014,13,2,1443.03,213,721.515
14016,33,7,7062.200000000001,337,1008.8857142857144
14017,208,1,229.75000000000003,208,229.75000000000003
14018,282,1,367.1500000000001,282,367.1500000000001
14020,113,2,606.2099999999999,166,303.10499999999996
14021,11,4,1084.6799999999998,229,271.16999999999996
14022,123,1,352.15,123,352.15
14024,27,1,318.03999999999996,27,318.03999999999996
14025,101,8,4057.9000000000005,220,507.23750000000007
14026,107,2,713.11,262,356.555
14028,187,3,10396.5,187,3465.5
14030,3,14,5902.200000000001,366,421.58571428571435
14031,2,27,23712.309999999998,373,878.2337037037037
14032,3,6,1874.6800000000003,362,312.4466666666667
14033,192,1,109.44,192,109.44
14035,43,4,1428.6999999999998,249,357.17499999999995
14037,115,4,689.7499999999999,369,172.43749999999997
14038,34,2,1509.4999999999998,310,754.7499999999999
14039,212,1,115.08000000000001,212,115.08000000000001
14040,23,23,9030.65,375,392.63695652173914
14042,362,1,431.98,362,431.98
14043,128,2,304.25,366,152.125
14044,55,6,2470.2799999999997,321,411.7133333333333
14045,10,13,9653.279999999999,337,742.56
14047,9,10,2946.42,313,294.642
14048,19,2,338.76,19,169.38
14049,24,9,7557.3099999999995,254,839.701111111111
14051,3,15,6823.610000000001,373,454.9073333333334
14052,27,1,255.44999999999993,27,255.44999999999993
14053,34,2,312.05,123,156.025
14055,214,2,795.3199999999999,360,397.65999999999997
14057,18,5,2190.88,373,438.17600000000004
14058,99,2,469.19000000000005,167,234.59500000000003
14060,3,13,3378.66,275,259.8969230769231
14061,144,3,917.43,375,305.81
14062,11,12,15139.350000000002,366,1261.6125000000002
14063,75,9,22710.2,368,2523.355555555556
14064,67,10,1978.68,324,197.868
14065,26,3,891.02,68,297.00666666666666
14068,240,3,1262.5200000000002,314,420.8400000000001
14069,151,2,230.06,198,115.03
14070,321,1,326.55,321,326.55
14072,303,1,390.8500000000001,303,390.8500000000001
14074,260,1,219.4,260,219.4
14075,40,3,792.61,178,264.2033333333333
14077,32,1,115.66000000000001,32,115.66000000000001
14078,10,4,643.26,258,160.815
14079,319,1,243.63,319,243.63
14080,50,4,1070.0800000000002,374,267.52000000000004
14081,6,9,4435.58,366,492.84222222222223
14082,29,1,231.11000000000004,29,231.11000000000004
14083,8,3,388.83000000000004,358,129.61
14084,149,1,150.5,149,150.5
14085,5,16,5656.43,368,353.526875
14086,99,1,39.95,99,39.95
14087,41,2,651.8,372,325.9
14088,43,3,13544.99,58,4514.996666666667
14091,291,2,9530.080000000002,335,4765.040000000001
14092,11,10,3152.54,360,315.254
14094,76,1,335.21999999999997,76,335.21999999999997
14095,359,1,2.95,359,2.95
14097,118,2,422.86,282,211.43
14099,12,9,2661.5400000000004,366,295.7266666666667
14101,25,7,3985.14,258,569.3057142857143
14104,26,3,555.37,197,185.12333333333333
14105,45,4,4722.6,358,1180.65
14106,374,1,214.8,374,214.8
14107,85,4,2174.07,367,543.5175
14108,368,2,447.05,375,223.525
14110,72,21,7304.799999999999,375,347.847619047619
14112,88,6,2919.4399999999996,291,486.57333333333327
14113,12,12,5252.1900000000005,368,437.68250000000006
14114,32,5,977.5600000000001,243,195.512
14115,138,2,622.67,303,311.335
14118,65,1,458.45,65,458.45
14119,12,2,183.37,355,91.685
14122,43,3,362.41999999999996,374,120.80666666666666
14123,370,1,436.18,370,436.18
14126,81,1,466.33,81,466.33
14127,17,3,1190.3700000000001,62,396.79
14128,188,1,286.71,188,286.71
14129,36,4,1467.48,216,366.87
14130,12,3,1398.81,365,466.27
14131,285,1,187.87000000000003,285,187.87000000000003
14133,370,1,305.5,370,305.5
14134,19,15,11123.35,366,741.5566666666667
14135,4,11,4953.610000000001,374,450.32818181818186
14136,37,5,1570.81,368,314.162
14137,332,1,332.7,332,332.7
14139,127,3,670.9799999999999,179,223.65999999999997
14142,10,2,671.3399999999999,283,335.66999999999996
14144,123,1,30.6,123,30.6
14145,96,3,3857.85,247,1285.95
14146,20,7,5259.299999999999,332,751.3285714285713
14147,25,7,2106.8,277,300.9714285714286
14148,51,1,309.09000000000003,51,309.09000000000003
14151,310,2,679.45,353,339.725
14152,24,5,1376.05,296,275.21
14153,120,1,233.39999999999998,120,233.39999999999998
14154,18,6,5115.08,332,852.5133333333333
14156,8,102,196566.74,375,1927.1249019607842
14157,26,3,569.9,283,189.96666666666667
14159,16,9,3245.0,373,360.55555555555554
14160,247,7,8421.47,335,1203.0671428571427
14161,6,5,2208.3599999999997,363,441.6719999999999
14163,99,1,148.70999999999998,99,148.70999999999998
14166,142,2,256.84999999999997,263,128.42499999999998
14167,101,4,721.6500000000001,318,180.41250000000002
14168,57,2,370.45,201,185.225
14169,67,2,624.43,81,312.215
14170,12,3,597.3299999999999,32,199.10999999999999
14171,367,1,135.0,367,135.0
14172,242,3,402.7199999999999,279,134.23999999999998
14173,278,2,135.16,367,67.58
14175,55,5,4456.579999999999,264,891.3159999999998
14176,4,2,339.10999999999996,18,169.55499999999998
14177,18,9,1669.9299999999998,288,185.54777777777775
14180,9,9,1570.7300000000002,185,174.52555555555557
14181,47,2,310.55,199,155.275
14182,80,4,678.7700000000001,233,169.69250000000002
14183,48,2,286.28999999999996,118,143.14499999999998
14186,64,5,1550.6299999999999,281,310.126
14187,110,1,123.50000000000001,110,123.50000000000001
14189,5,2,1160.31,25,580.155
14190,303,1,79.9,303,79.9
14191,31,2,132.9,365,66.45
14192,25,1,293.74,25,293.74
14193,33,1,356.8,33,356.8
14194,29,15,7321.07,339,488.0713333333333
14195,76,4,1603.6000000000001,271,400.90000000000003
14197,47,1,390.05,47,390.05
14198,37,5,868.33,340,173.666
14199,60,3,906.3,167,302.09999999999997
14200,254,1,379.2000000000001,254,379.2000000000001
14201,46,3,446.1,225,148.70000000000002
14202,18,3,847.76,261,282.58666666666664
14203,34,1,339.34,34,339.34
14204,59,3,901.9300000000001,374,300.6433333333334
14205,31,7,1947.4999999999998,279,278.21428571428567
14206,25,2,856.8499999999999,39,428.42499999999995
14207,324,1,157.8,324,157.8
14208,188,1,415.31,188,415.31
14209,22,9,2919.84,323,324.4266666666667
